id,title,sector,sector_label,skill_tag
1085,서비스 인프라 개발팀을 이끌어 주실 팀장님을 모십니다.,DevOps,10,"JQUERY,PHP,MYSQL,NODE.JS,APACHE,JAVASCRIPT,PYTHON,VUE.JS,CREATEJS,HTML5,FRONT-END,BACK-END,REACT,풀스택개발"
1086,[스프트] 웹/앱 플랫폼 개발자를 찾습니다.,DevOps,10,"ANDROID,IOS,REACT,MYSQL,NODE.JS,FRONT-END,BACK-END,JQUERY,JAVASCRIPT,GITHUB"
1087,웹 백-엔드 개발자를 찾습니다.,Back-end,0,"ANDROID,IOS,REACT,MYSQL,NODE.JS,BACK-END,JQUERY,GITHUB,JAVA"
1088,스타트업 투자 플랫폼 개발팀 충원,DevOps,10,"REACT,풀스택개발,JAVASCRIPT,IOS/AOS,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),BACK-END,NODE.JS,FRONT-END"
1089,"스타트업 투자 플랫폼 블록체인,인공지능,빅데이터 개발자 모집",Block-chain,17,"BLOCKCHAIN,BIGDATA,AI,ML"
1090,[홈쇼핑모아] iOS 클라이언트 엔지니어(신입),IOS,4,"IOS,SWIFT,RXSWIFT,이커머스"
1091,[QA] 홈쇼핑모아 QA,QA/QC,23,"QA,E-COMMERCE"
1092,[홈쇼핑모아] iOS 클라이언트 엔지니어(경력),IOS,4,"IOS,SWIFT,RXSWIFT,이커머스"
1093,[모아커머스] 프론트엔드 엔지니어 (전문연구요원 가능),Front-end,1,"JAVASCRIPT,HTML5,CSS3,FRONT-END,이커머스"
1094,데이터랩 리더,CTO,19,
1095,데이터 분석가,Data-analyst,6,
1096,에어클래스 주니어 서비스 / 시스템 / 개발 기획자,DevOps,10,
1097,[데이터 플랫폼] 데이터 엔지니어 (전문연구요원 가능),Data-engineer,7,"PYTHON,DOCKER,KAFKA,ELASTICSEARCH,이커머스"
1098,[신성장] 백엔드 엔지니어,Back-end,0,"PYTHON,딥러닝,머신러닝,백엔드"
1099,[검색] 백엔드 엔지니어 (전문연구요원 가능),Back-end,0,"PYTHON,BACK-END,RDBMS,ELASTICSEARCH"
1100,[검색] 프론트엔드 엔지니어 (전문연구요원 가능),Front-end,1,"JAVASCRIPT,HTML5,CSS3,FRONT-END,이커머스"
1101,프론트엔드 개발자,Front-end,1,
1102,백엔드 개발,Back-end,0,
1103,프론트엔드 개발,Front-end,1,
1104,[AI/LAB] AI 백엔드 엔지니어 (마케팅 분야),Back-end,0,"BACK-END,AI,이커머스"
1105,[모아커머스] 백엔드 엔지니어 (전문연구요원 가능),Back-end,0,"PYTHON,백엔드,백엔드개발,BACK-END,DOCKER"
1106,프론트엔드 엔지니어,Front-end,1,"JAVASCRIPT,REACT.JS,VUE.JS,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),HTML,CSS,HTML5,FRONT-END,JQUERY,REACT-NATIVE,REACTNATIVE"
1107,프론트엔드 엔지니어,Front-end,1,"JAVASCRIPT,REACT,FRONT-END,풀스택개발,NEXT.JS,NODE.JS,GRAPHQL/APOLLO,APOLLO-CLIENT,PROGRESSIVEWEBAPP(PWA),AMP,TYPESCRIPT"
1108,Technical Writer 채용 공고,Anonymous,22,"UI/UX디자인,ADOBE ILLUSTRATOR,ADOBE PHOTOSHOP,SKETCH,ZEPLIN,FIGMA,영어"
1109,Senior Software Engineer 채용 공고,Anonymous,22,"KOTLIN,JAVA,SPRING,NOSQL,영어"
1110,E-Commerce Software Engineer,Anonymous,22,"ANDROID,JAVA,C#,JQUERY,PYTHON,IOS,JAVASCRIPT,PHP,MYSQL,NODE.JS,풀스택개발,FRONT-END,AMAZON AWS,C++,서버관리,HTML5,REACT,BACK-END,JSP,영어"
1111,[기술개발] 소프트웨어 품질보증(QA) 팀장 (5년 이상 경력),QA/QC,23,"QA 테스터,SW 품질관리,테스트 자동화,탐색적 테스팅,JIRA,JENKINS,정적분석"
1112,[기술개발] 웹서버개발 리드 (경력 10년 이상),Back-end,0,"AMAZON AWS,MYSQL,서버관리,GCP,IDC,MONGODB,REDIS,PYTHON,NODE JS,SHELL-SCRIPT,PHP,JAVA"
1113,[기술개발] 앱개발 리드 (경력 5년 이상),CTO,19,"IOS,GIT,AMAZON AWS,MVC/MVVM,ANDROID"
1114,React Natvie 개발자 모십니다!,Mobile,5,"REACT-NATIVE,IOS,ANDROID"
1115,[HITS] 응용소프트웨어 개발 인턴 채용,Anonymous,22,"PYTHON,AMAZON AWS,MYSQL,LINUX,영어"
1116,[HITS] 응용소프트웨어 (Python) 개발자,Anonymous,22,"PYTHON,LINUX"
1117,[HITS] CADD 및 계산화학 연구직,Anonymous,22," 파이썬,PYTHON(파이썬),LINUX,시뮬레이션,화학,PHYSICAL CHEMISTRY,AI(인공지능),PYTHON,AMAZON AWS,GITHUB"
1118,[HITS] 웹어플리케이션 개발 매니저 채용공고,Project-manager,13,"PYTHON,MYSQL,AMAZON AWS,서버관리,풀스택개발"
1119,Blockchain Core개발,Block-chain,17,
1120,iOS Developer,IOS,4,
1121,"전략기획본부 / 기술제휴팀(팀장/팀원급,아키텍처,선행연구)",CTO,19,
1122,ML/DL System Engineer,DevOps,10,"DEEP-LEARNING,MACHINE-LEARNING,인공지능"
1123,Deep Learning Software Developer,Machine-learning,9,"DEEP-LEARNING,딥러닝,인공지능"
1124,Web Application Developer,WEB/Full-stack,2,WEB-APPLICATION
1125,Software Engineer (Front-end Developer),Front-end,1,"FRONT-END,SW 개발,영어"
1126,C++ Engineer,C#/C++/C,24,"C++,영어"
1127,온라인 이벤트 플랫폼 엑씽크에서 경력 서버 개발자를 찾습니다!,Back-end,0,"NODE.JS,MYSQL,MONGODB,JAVASCRIPT"
1128,프론트엔드 개발자,Front-end,1,"REACT,NODE.JS,AMAZON AWS,FRONT-END"
1129,[원격 교육 플랫폼] Back-end Developer (Node.js/JavaScript/TypeScript),JAVA-dev,21,"BACK-END,JAVASCRIPT,NODE.JS,TYPESCRIPT,서버 개발,HTTP,RESTFUL-API,WEBRTC,WEBAUDIO,CANVAS"
1130,iOS 개발자(산업기능요원/보충역 지원 가능),IOS,4,
1131,프론트엔드 개발자,Front-end,1,
1132,[어라운더블] 픽앤픽 안드로이드 개발자 채용,Android,3,ANDROID
1133,Web SW Developer - 데이터 플랫폼 개발자 (신입/경력),WEB/Full-stack,2,"REACT,NODE JS,JAVASCRIPT,TYPESCRIPT"
1134,AI / Big Data Research - 산업용 인공지능 연구자,Machine-learning,9,"TENSORFLOW,KERAS,JAVASCRIPT,PYTHON,PANDAS,NUMPY"
1135,빅데이터 AI플랫폼 iOS APP(Swift) 신입개발자 채용,IOS,4,"IOS,SWIFT,FIREBASE,IOS 앱개발"
1136,빅데이터 AI 플랫폼 기획자 (WEB/APP) 경력직 채용,Project-manager,13,"프로젝트관리,서비스기획,웹/앱 기획,모바일서비스기획,기획자,QA MANGER"
1137,인플루언서 커머스 웹디자인 & UX/UI디자이너 경력직 채용,Web-publisher,14,UX/UI DESIGN 
1138,빅데이터 AI플랫폼 웹 백엔드 (JAVA)경력직 채용,JAVA-dev,21,"JAVA,SPRIING BOOT,RESTFUL-API,MSA ARCHITECTURE"
1139,빅데이터 AI플랫폼 iOS APP(Swift) 경력직 채용,IOS,4,"SWIFT,IOS 앱개발,NATIVE APP 개발"
1140,빅데이터 AI플랫폼 SW/ 데이터엔지니어(JAVA/Python/C++) 경력직 채용,Data-engineer,7,"JAVA,PYTHON,C++"
1141,빅데이터 AI플랫폼 웹 백엔드 (JAVA) 신입 개발자 채용,JAVA-dev,21,"BACK-END,JAVASCRIPT,AJAX,JAVA/JSP,빅데이터"
1142,[네이버 자회사]back-end 개발자 (정규직),Back-end,0,"NODE.JS,SPRING 기반의 JAVA WEB 개발"
1143,유명제약그룹 자회사] PHP 웹개발자 채용,PHP-dev,25,"PHP/LARAVEL,MVC,DBMS(MS-SQL MYSQL),LINUX,BOOTSTRAP3, CODEIGNITER3, LARAVEL5.5,VUE.JS,FRONT-END FRAMEWORK,RESTFUL-API"
1144,[네이버자회사]유니티(Unity) 앱개발자  채용,Unity/AR/VR/3D,20,"C#, UNITY"
1145,[스텝페이] 백엔드 개발자 모집,Back-end,0,"REACT,백엔드 개발,TYPESCRIPT,SPRING-BOOT,MSA,GITHUB,AMAZON AWS,GOOGLE FIRE BASE"
1146,[스텝페이] PHP(WordPress) 개발,PHP-dev,25,"WORDPRESS,PHP,GITHUB,AMAZON AWS"
1147,Product Manager,Project-manager,13,
1148,Site Reliability Engineer,DevOps,10,
1149,프론트엔드 웹 개발자 (산업기능요원가능),Front-end,1,
1150,프론트엔드 개발자 모집,Front-end,1,"JAVASCRIPT,CSS,HTML5,GIT,REACT,FRONT-END"
1151,신입 / 경력 개발자 채용,Anonymous,22,"ANDROID,IOS,JAVA,ALGORITHM,C++"
1152,"[신입/경력] 구글이 뽑은 2020 올해의 앱, 쑥쑥찰칵에서 iOS 개발자를 찾고 있어요!",IOS,4,"IOS,SWIFT,IOS 앱개발,NODE.JS,MYSQL,PHP"
1153,"[신입/경력]구글이 뽑은 2020 올해의 앱, 쑥쑥찰칵에서 안드로이드 개발자를 찾고 있어요!",Android,3,"ANDROID,JAVA,PHP,NODE.JS,AMAZON AWS,MYSQL"
1154,[온라인플랫폼]iOS 개발자,IOS,4,"IOS,SWIFT,AUTOLAYOUT"
1155,[온라인 플랫폼]백엔드 개발자,Back-end,0,"백엔드,백엔드개발자,BACK-END,MYSQL,백엔드 개발,BACKEND DEVELOPER"
1156,전문연구요원 병역특례 개발자 모집,Anonymous,22,"GIT,GITHUB,인공지능,AI(인공지능),머신러닝,ARTIFICIAL-INTELLIGENCE,NLP,DEEP-LEARNING,BIG DATA,MACHINE LEARNING ,DATA SCIENCE,PYTORCH,TENSORFLOW,딥러닝,기계학습,영어"
1157,인공지능 프론트엔드 개발자 모집(경력),Front-end,1,"PYTHON, TENSORFLOW, PYTORCH,AI(인공지능),DEEP LEARNING (딥러닝),MACHINE LEARNING (머신러닝),NLP,ARTIFICIAL-INTELLIGENCE,AI,JAVA,프론트엔드,REST API,HTTP,OAUTH,JAVASCRIPT,CSS,HTML,프론트엔드 개발(REACTJS, VUEJS),TYPESCRIPT,REACT,AMAZON AWS,FRONT-END,영어"
1158,"전략기획본부/기술제휴팀(팀장급,PM,공공사업/내부POC)",CTO,19,
1159,백엔드 개발자,Back-end,0,
1160,QA 엔지니어,QA/QC,23,
1161,인공지능 챗봇 플랫폼 개발자 모집(경력),DevOps,10,"FRONT-END,BACK-END,GITHUB,AMAZON AWS,HTTP,RDBMS(ORACLE),WEBSOCKET,NOSQL"
1162,인공지능 QA개발 엔지니어 모집(신입/경력),QA/QC,23,"PYTORCH,TENSORFLOW,인공지능,딥러닝,머신러닝,MACHINE LEARNING ,NLP,DEEP-LEARNING,ARTIFICIAL-INTELLIGENCE,AI,JAVA,영어"
1163,프론트엔드 개발자,Front-end,1,"리액트,JAVASCRIPT,REDUX,JQUERY,HTML5,CSS3,FRONT-END"
1164,백엔드 개발자,Back-end,0,"JAVA,MYSQL,BACK-END,SPRING-FRAMEWORK,MARIADB,REDIS,MONGODB,NOSQL"
1165,프론트엔드 개발자,Front-end,1,"FRONT-END,REACT,VUE.JS,VUE,REACT.JS,REACTNATIVE"
1166,백엔드 개발자,Back-end,0,"JAVA,MYSQL,BACK-END,SPRING-BOOT,SPRINGBOOT"
1167,데이터 엔지니어,Data-engineer,7,"DATA ENGINEERING,빅데이터 분석/인프라/가시화,빅데이터 엔지니어,데이터 엔지니어,데이터엔지니어,데이터 엔지니어링"
1168,앱 개발자,Mobile,5,"ANDROID,IOS,REACT,REACT-NATIVE,프론트엔드 개발,FRONT-END,모바일앱개발"
1169,"[판교] Dev-Ops, Back-end 개발 팀원을 찾습니다 (경력)",Back-end,0,"BACK-END,GITHUB,AMAZON AWS,PYTHON,MONGODB,MYSQL,서버관리,POSTGRESQL,DJANGO"
1170,[판교] 웹 개발 팀원을 찾습니다,WEB/Full-stack,2,"AMAZON AWS,PYTHON,BOOTSTRAP,HTML,MONGODB,GIT,JAVASCRIPT,FRONT-END,BACK-END,풀스택개발,JQUERY,REACT,ANGULARJS,GITHUB"
1171,백앤드 개발자님! 전국민이 쓰는 알바앱을 만들어 봐요~,Back-end,0,"BACK-END,JAVASCRIPT,NODE.JS,AMAZON AWS,JENKINS,TRAVIS,ELASTICSEARCH,REDUX,TYPESCRIPT,CI"
1172,프론트앤드 개발자님! 전국민이 쓰는 알바앱을 만들어 봐요~,Front-end,1,"JAVASCRIPT,REACT,REACT-NATIVE,HTML,SAAS,RESPONSIVE-DESIGN,JAVA,OBJECTIVE-C,SWIFT,REDUX,NODE.JS,TYPESCRIPT"
1173,모바일 앱 개발자 모집,Mobile,5,"ANDROID,IOS,NODE.JS,JAVASCRIPT,LINUX,AWS S3, EC2, RDS,RABBIT MQ"
1174,데이터 분석가 (DA),Data-analyst,6,
1175,웹 프론트엔드 개발자,Front-end,1,
1176,안드로이드 개발자,Android,3,
1177,DevOps 개발자,DevOps,10,"BACK-END,DEVOPS,JAVA,PYTHON,GOLANG,KUBERNETES,AMAZON AWS"
1178,Social Media Platform Server-side Engineer,Back-end,0,"JAVA,BACK-END,FRONT-END,JAVA SPRING FRAMEWORK,K8S,KOTLIN,GO"
1179,Database Engineer (DBA) (RDBMS / NOSQL),Data-engineer,7,"MYSQL,JAVA,PYTHON,GOLANG,PERL"
1180,백엔드 서버 개발자,Back-end,0,"JAVA SPRING FRAMEWORK,JAVA,KOTLIN,GROOVY,OPEN API,TCP,WEBSOCKET,KUBERNETES,DOCKER,KAFKA,RABBITMQ,AMAZON AWS"
1181,웹/프론트엔드 개발자를 모십니다.,Front-end,1,"웹개발,웹개발자,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),WEB-FRONTEND,반응형 웹,프론트엔드,웹 퍼블리싱,ANGULARJS,VUE.JS,REACT,한국어"
1182,웹 프로그램 개발자 채용,WEB/Full-stack,2,"PYTHON,JAVA,MS-SQL,웹 개발"
1183,[웹 백엔드 개발] 결제정보 중계솔루션,Back-end,0,"백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL,AMAZON AWS"
1184,"[SIZL 개발부 (송도)] Front-end//Back-end 경력, 신입 모집",WEB/Full-stack,2,"REACT,JAVASCRIPT,NODE.JS,HTML5,GIT,CSS,FRONT-END,REACT/REACT NATIVE,REST API"
1185,프론트엔드 개발자,Front-end,1,"VUE.JS,FRONT-END,JAVASCRIPT,NODE.JS,NUXT.JS,TYPESCRIPT"
1186,백엔드 개발자,Back-end,0,"백엔드개발자,백엔드 개발,백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL,NODE.JS,BACKEND,MYSQL,JAVASCRIPT,BACK-END,서버관리,백엔드,PYTHON,GITHUB,GIT,AMAZON AWS,BACKEND DEVELOPER"
1187,[React-Native] 정말 멋진 색다른 App (초기멤버),Mobile,5,"REACT-NATIVE,REACTNATIVE,ANDROID,IOS,REACT,FRONT-END,한국어,영어"
1188,[프론트엔드(Vue.JS)/어드민] 정말 멋진 색다른 App (초기멤버),Front-end,1,"VUE.JS,VUE,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),프론트엔드 개발,FRONT-END,웹프론트엔드 개발,프론트엔드개발자,JAVASCRIPT,HTML,CSS,CSS3,REACT,JQUERY,ANGULARJS,GIT,AMAZON AWS,한국어,영어"
1189,[Java 서버 개발자님] 정말 멋진 색다른 App (써지니.),JAVA-dev,21,"JAVA,NODE.JS,BACK-END,AMAZON AWS,MYSQL,GIT,서버관리,풀스택개발,한국어,영어"
1190,React Native(Android) 개발자,Mobile,5,
1191,웹 프론트엔드 개발자,Front-end,1,
1192,AI Lab,Machine-learning,9,
1193,[QA] 홈쇼핑모아 QA,QA/QC,23,
1194,[Android 개발자님] 정말 멋진 색다른 App (초기멤버),Android,3,"ANDROID,JAVA,KOTLIN,MYSQL,AMAZON AWS,GIT,안드로이드 앱개발,ANDROID STUDIO,ANDROID SDK,한국어,영어"
1195,Node.js 서버 개발자 경력직 채용,Back-end,0,"NODE.JS,NODEJS,노드JS,자바스크립트,JAVASCRIPT,백엔드,BACK-END,서버개발,서버관리자,서버구축,네트워크,서버,보안"
1196,함께 성장 할 Frontend 개발자를 모십니다!,Front-end,1,"NODE.JS,JAVASCRIPT,FRONT-END,GIT,GITHUB,REACT,HTML5,CSS3,MATERIAL UI,GRAPHQL/APOLLO,TYPESCRIPT"
1197,"스타트업 정규 개발직 신입, 경력직 사원 모집",Anonymous,22,"PHP,JAVASCRIPT,MYSQL,JQUERY,HTML5,CSS3,BOOTSTRAP,VUE,CORDOVA,FIREBASE,FIRESTORE,REACT,FRONT-END,BACK-END,풀스택개발,GIT"
1198,"스타트업 정규 퍼블리셔 신입, 경력직 사원 모집",Web-publisher,14,"JAVASCRIPT,JQUERY,HTML5,CSS3,BOOTSTRAP,FRONT-END,VUE.JS,GIT"
1199,웹/앱 총괄 개발자(CTO),CTO,19,"IOS,ANDROID,PYTHON,C++,MYSQL,NODE.JS,JAVA,JAVASCRIPT"
1200,React-Native 크로스 플랫폼 앱 서비스 개발(경력 3년이상),Mobile,5,"ANDROID,IOS"
1201,젠틀에너지(주)  Back-end developer 채용[경력],Back-end,0,"JAVASCRIPT,HTML,SQL"
1202,젠틀에너지(주)  Front-End Developer 채용[경력],Front-end,1,"JAVASCRIPT,HTML,SQL"
1203,젠틀에너지(주)  Data engineer 채용[신입],Data-engineer,7,"JAVASCRIPT,HTML,SQL"
1204,젠틀에너지(주) Data Scientist 채용[신입],Data-scientist,8,"PYTHON,SQL,MS AZURE, TENSORFLOW, KERAS 등 머신러닝/딥러닝 "
1205,프로그래밍 교육 강사 (코치),Anonymous,22,"PYTHON,DJANGO,FLASK,BACK-END,FRONT-END,GIT,REACT,JAVASCRIPT,CSS,HTML,OS,DATABASE,REDUX,RDB/SQL,NOSQL,PANDAS,MATPLOTLIB,SEABORN,TENSORFLOW,DEEP LEARNING (딥러닝),MACHINE LEARNING (머신러닝)"
1206,Flutter 모바일 개발자 (Mobile Software Engineer/산업기능요원 보충역/전문연구요원 지원가능),Mobile,5,"FLUTTER,DART,KOTLIN,SWIFT,IOS,ANDROID,영어"
1207,프론트엔드 개발자 (Frontend Software Engineer/산업기능요원 보충역/전문연구요원 지원가능),Front-end,1,"REACT,REDUX,WEBPACK,WEBSOCKET,ES6,GITLAB,ESNEXT,TYPESCRIPT,STYLED-COMPONENTS,EMOTION,STORYBOOK,WEBRTC,영어"
1208,백엔드 엔지니어,Back-end,0,
1209,백엔드 개발자 (Backend Software Engineer/풀타임/산업기능요원 보충역/전문연구요원),Back-end,0,"PYTHON,BACK-END,POSTGRESQL,DOCKER,MONGODB,RABBITMQ,SQLALCHEMY,REDIS,FLASK,AIOHTTP,WEBRTC"
1210,교육 개발자 (Technical Content Developer),Anonymous,22,"PYTHON,교육,교육 콘텐츠 제작,프로그래밍,코딩 교육,교육 콘텐츠,온라인교육기획,SW교육,IT교육,교재 제작,교육콘텐츠개발"
1211,서비스 플랫폼 및 커뮤니티 웹 개발자 경력 채용,WEB/Full-stack,2,"PHP,NODE.JS,MYSQL"
1212,Backend Engineer,Back-end,0,"JAVASCRIPT,MYSQL,NODE JS,서버관리,AMAZON AWS,GIT,GITHUB,BACK-END,MONGODB"
1213,웹 프론트엔드 개발자,Front-end,1,"NODE JS,REACT.JS,GRAPHQL,FRONT-END,JAVASCRIPT,TYPESCRIPT"
1214,Full Stack Developer(Internal Products),WEB/Full-stack,2,"FULL-STACK DEVELOPMENT,JAVASCRIPT/NODEJS"
1215,백엔드 개발자 1명,Back-end,0,"JAVA,MYSQL,SPRINGBOOT,JPA,MICROSERVICES ARCHITECTURE,SPRING-CLOUD,NETFLIX-EUREKA,NETFLIX-ZUUL,RIBBON,HISTRIX,GIT,ATLASSIAN JIRA"
1216,리액트 네이티브 개발자,Mobile,5,
1217,프론트엔드 개발자(3년 이상),Front-end,1,
1218,Vue.js 프론트 개발,Front-end,1,
1219,클라우드 엔지니어,DevOps,10,
1220,QA 엔지니어,QA/QC,23,
1221,백엔드 개발자(Flask),Back-end,0,"PYTHON,AMAZON AWS,GIT,BACK-END,LINUX,PYTORCH,TENSORFLOW,DOCKER,FLASK,CELERY,DEVOPS,RDB/SQL,REDIS,서버관리"
1222,웹 개발자,WEB/Full-stack,2,"ANDROID,JAVA,IOS,MYSQL,JSP,BACK-END,JQUERY,JAVASCRIPT"
1223,Java·JSP 개발 유지보수 정규직 채용합니다(경력),JAVA-dev,21,"JAVA,MYSQL,JSP,JAVASCRIPT"
1224,탄탄한 스타트업에서 QA 담당자 구인,QA/QC,23,QA 테스터
1225,탄탄한 스타트업에서 CTO 구인,CTO,19,"JAVA,SPRING BOOT 2,QUERYDSL,JPA:HIBERNATE,MYSQL,AWS,DOCKER,JENKINS,MYBATIS,SPRING,JPA,AMAZON AWS,PYTHON,GITHUB,풀스택개발,JQUERY,FRONT-END,BACK-END"
1226,탄탄한 스타트업에서 JAVA 개발자 구인,JAVA-dev,21,"JAVA,SPRING BOOT 2,QUERYDSL,JPA:HIBERNATE,MYSQL,AWS,DOCKER,JENKINS,MYBATIS,SPRING,JPA"
1227,비전 분야 딥러닝 개발자 채용,Computer-vision,16,"C/C++,DEEP LEARNING (딥러닝),IOS 앱개발,ANDROID 앱개발,CUDA / OPENCL ,PYTHON, TENSORFLOW, PYTORCH"
1228,컴퓨터비전 엔지니어 (전문연구요원 가능),Computer-vision,16,"COMPUTER-VISION,PYTHON,DEEP-LEARNING,IMAGE-PROCESSING,TENSORFLOW,PYTORCH"
1229,백엔드 엔지니어 (전문연구요원 가능),Back-end,0,"백엔드,서버,RESTFUL-API,C++,PYTHON,AWS"
1230,자연어처리 엔지니어 (전문연구요원 가능),Machine-learning,9,"PYTHON,NLP,MACHINE LEARNING ,딥러닝,인공지능"
1231,프론트엔드 엔지니어 (전문연구요원 가능),Front-end,1,"프론트엔드,AWS,RESTFUL-API,PYTHON"
1232,암호화폐 거래소 서버 유지보수 경력직 채용,Back-end,0,"C,NODEJS,ORACLE,MYSQL"
1233,주니어 디벨로퍼 인턴 모집,Anonymous,22,"풀스택개발,RUBY ON RAILS,CSS,HTML,GITHUB"
1234,옵틱라이프 디벨로퍼 모집공고,Anonymous,22,"AMAZON AWS,FRONT-END,BACK-END,풀스택개발,RUBY ON RAILS,NGINX,GIT,HTML5,CSS3,JAVASCRIPT,DOCKER"
1235,[PM] 개발총괄담당을 모십니다!,Project-manager,13,"REACT,AMAZON AWS,WOWZA,LIVE-STREAMING,CLOUD-SERVER,SOFTWARE-ARCHITECTURE,INFORMATION-ARCHITECTURE,영어"
1236,서버 개발자(3년 이상),Back-end,0,
1237,Data Analyst,Data-analyst,6,"SQL,FIREBASE,GA,APPSFLYER,AMPLITUDE"
1238,DevOps Engineer,DevOps,10,"DOCKER,CI/CD,INFRA"
1239,Android Developer,Android,3,ANDROID
1240,DevOps Lead,DevOps,10,"KUBERNETES,DOCKER,INFRA"
1241,Data Engineer,Data-engineer,7,PYTHON
1242,iOS Developer,IOS,4,IOS
1243,QA Tester,QA/QC,23,QA 테스터
1244,MLOps Engineer,DevOps,10,"PYTHON,GO,APACHE"
1245,Frontend Developer,Front-end,1,"FRONTEND,WEB,HTML,CSS,JAVASCRIPT,VUE.JS,ANGULARJS,REACT.JS"
1246,"앱 기획, 개발자를 찾습니다.",Mobile,5,"ANDROID,IOS,JAVA"
1247,교육의 혁신을 만들어갈 백엔드 개발자를 모집합니다.,Back-end,0,"BACK-END,NODE.JS,DJANGO,RDBMS,DATA STRUCTURE,AWS,JAVA,SPRING,AMAZON AWS,SQL"
1248,"프론트엔드 개발자, Frontend Developer",Front-end,1,"JAVASCRIPT,NODE.JS,HTML5,FRONT-END,GITHUB,CSS,SASS/SCSS,ANGULAR,REACT,MONGODB,MYSQL,TYPESCRIPT,AMAZON AWS"
1249,"Service Platform 개발 (차장급, PL급)",DevOps,10,
1250,Service Platform 개발 (과장급),DevOps,10,
1251,[마켓컬리] Devops 엔지니어,DevOps,10,
1252,"Principal, Android Engineer (Search and Discovery)",Android,3,
1253,"백엔드 개발자, Backend Developer",Back-end,0,"REST API,AMAZON AWS,BACK-END,JAVA,KOTLIN,GIT,MYSQL,MONGODB,GRAPHQL,SPRING-FRAMEWORK,SPRINGBOOT,SPARKJAVA,KTOR,서버관리,WEB SERVICE,SOFTWARE-ARCHITECTURE,LINUX"
1254,JAVA back-end 웹 개발자,JAVA-dev,21,"JAVA,NODE.JS,SPRING MVC,SQL,RDBMS,MYSQL,MONGODB,BACK-END"
1255,"[정규직/계약직] 주 4.5일 근무, 앱 개발 경력 채용",Mobile,5,"프론트엔드 개발,클라이언트 개발,아이폰개발자,안드로이드 앱개발,JAVA/KOTLIN 혹은 SWIFT,OBJECTIVE-C,TYPESCRIPT,FLUTTER,IONIC,PROGRESSIVEWEBAPP(PWA),JIRA,GIT"
1256,"[다이닝코드] Backend 신입,경력 개발자 채용",Back-end,0,"PHP,웹프로그래머,JQUERY,BACK-END,BACKEND,백엔드 개발,백엔드개발자,풀스택개발,JAVASCRIPT,MYSQL"
1257,Web Frontend 개발자 (채용시 마감),Front-end,1,"PYTHON,WEB-FRONTEND,AMAZON AWS"
1258,Senior Linux App 개발자,Anonymous,22,"C++,GOLANG,GOLANG 학습 중,PYTHON"
1259,[WIPPY/QUAT] 데이터 분석가를 모십니다!,Data-analyst,6,"데이터분석,데이터사이언스,DATA-ANALYSIS,DATA MODELING,MACHINE-LEARNING,빅데이터,데이터,통계학,데이터마이닝,빅데이터 마이닝,DATA ANALYST,R,BIG DATA,DATAMINING,DATA SCIENCE,R 통계,R데이터분석,BIGDATA"
1260,[WIPPY] 소셜 앱 매출 1위 위피를 개발해 주실 백엔드 개발자를 모십니다!,Back-end,0,"PYTHON,DJANGO,DJANGO REST FRAMEWORK,AMAZON AWS,BACK-END,POSTGRESQL,REDIS,RABBITMQ,ELASTICSEARCH,MONGODB,NGINX,JAVA,PHP,NODE.JS,KOTLIN,SPRING,SPRING-FRAMEWORK,RUBY ON RAILS,BACKEND,BACKEND DEVELOPER,REST API,RESTFUL-API,API,JAVASCRIPT"
1261,[대웅그룹 자회사] RPA 개발 및 유지보수 경력직 채용,Embedded/Robotics,12,"RPA,AA,개발 ,개발 유지보수,솔루션"
1262,[대웅그룹 자회사] 그룹웨어 솔루션 개발직 모집,Anonymous,22,"JSP,JAVA,JAVASCRIPT,ECLIPSE,MAVEN,JQUERY,SPRING-FRAMEWORK,DBMS,SQL,LINUX"
1263,"AI Image processing 연구원 고용 (AI, Deep learning)",Computer-vision,16,"IMAGE-PROCESSING,인공지능,딥러닝,DEEP-LEARNING,MACHINE LEARNING ,머신러닝,PHOTO RETOUCHING,PYTORCH,컴퓨터비전"
1264,인공지능 학습데이터 매니징 SaaS Zelly의 백엔드를 개발하실 분을 찾습니다!,Back-end,0,"PYTHON DJANGO,PYTHON,TENSORFLOW,PYTORCH"
1265,백엔드 개발,Back-end,0,
1266,P2P 금융 플랫폼 개발자,DevOps,10,
1267,Software Developer,Anonymous,22,
1268,iOS 개발자 (Swift),IOS,4,"IOS,IOS 앱개발,SWIFT"
1269,Android 개발자 (Kotlin),Android,3,"ANDROID,KOTLIN,안드로이드 앱개발"
1270,NodeJS/MongoDB 개발자,Back-end,0,"서버개발자,NODE.JS,MONGODB,EXPRESS,MONGOOSE,REST API"
1271,웹 프론트엔드 개발자 (ReactJS),Front-end,1,"JAVASCRIPT,REACT,REDUX,WEBPACK & BABEL,HTML5,CSS3"
